,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
112,2023-06-21,227.9045748359488,203.00576011394259,262.91547201307515,227.9045748359488,227.9045748359488,6.403556996550849,6.403556996550849,6.403556996550849,6.403556996550849,6.403556996550849,6.403556996550849,0.0,0.0,0.0,234.30813183249967
113,2023-06-22,228.57448354227077,205.9031521481759,260.96873240283117,228.57448354227077,228.57448354227077,5.389365609303064,5.389365609303064,5.389365609303064,5.389365609303064,5.389365609303064,5.389365609303064,0.0,0.0,0.0,233.96384915157384
114,2023-06-23,229.2443922485928,205.11247169047792,263.49689381179,229.2443922485928,229.2443922485928,5.867530937250978,5.867530937250978,5.867530937250978,5.867530937250978,5.867530937250978,5.867530937250978,0.0,0.0,0.0,235.11192318584378
115,2023-06-26,231.2541183675587,207.22591229772104,264.0903594897384,231.2541183675587,231.2541183675587,4.858815853982884,4.858815853982884,4.858815853982884,4.858815853982884,4.858815853982884,4.858815853982884,0.0,0.0,0.0,236.1129342215416
116,2023-06-27,231.92402707388067,209.26438232854093,266.4351160378031,231.92402707388067,231.92402707388067,6.952789558973356,6.952789558973356,6.952789558973356,6.952789558973356,6.952789558973356,6.952789558973356,0.0,0.0,0.0,238.87681663285403
117,2023-06-28,232.59393578020266,209.29757574107484,268.51674958542424,232.59393578020266,232.59393578020266,6.403556996547707,6.403556996547707,6.403556996547707,6.403556996547707,6.403556996547707,6.403556996547707,0.0,0.0,0.0,238.99749277675036
118,2023-06-29,233.26384448652462,211.20565768826486,265.87129867944356,233.26384448652462,233.26384448652462,5.38936560930765,5.38936560930765,5.38936560930765,5.38936560930765,5.38936560930765,5.38936560930765,0.0,0.0,0.0,238.65321009583226
119,2023-06-30,233.93375319284664,211.26279606518295,268.38354054948337,233.93375319284664,233.93375319284664,5.867530937225935,5.867530937225935,5.867530937225935,5.867530937225935,5.867530937225935,5.867530937225935,0.0,0.0,0.0,239.80128413007256
120,2023-07-03,235.6277861580564,214.04541273000243,271.3401259979525,235.6277861580564,235.6277861580564,4.858815853998183,4.858815853998183,4.858815853998183,4.858815853998183,4.858815853998183,4.858815853998183,0.0,0.0,0.0,240.4866020120546
121,2023-07-05,236.75714146819632,215.04260125908098,271.75835326869844,236.75714146819632,236.75714146819632,6.403556996547617,6.403556996547617,6.403556996547617,6.403556996547617,6.403556996547617,6.403556996547617,0.0,0.0,0.0,243.16069846474394
122,2023-07-06,237.32181912326624,217.6945174963306,272.0430458539299,237.32181912326624,237.32181912326624,5.389365609312241,5.389365609312241,5.389365609312241,5.389365609312241,5.389365609312241,5.389365609312241,0.0,0.0,0.0,242.7111847325785
123,2023-07-07,237.88649677833618,214.13844893063802,272.2683620721124,237.88649677833618,237.88649677833618,5.867530937224818,5.867530937224818,5.867530937224818,5.867530937224818,5.867530937224818,5.867530937224818,0.0,0.0,0.0,243.754027715561
124,2023-07-10,239.58052974354598,216.89580901571446,271.2593878739906,239.58052974354598,239.58052974354598,4.858815853997719,4.858815853997719,4.858815853997719,4.858815853997719,4.858815853997719,4.858815853997719,0.0,0.0,0.0,244.4393455975437
125,2023-07-11,240.14520739861595,220.2855707588149,276.1552479892597,240.14520739861595,240.14520739861595,6.952789558962223,6.952789558962223,6.952789558962223,6.952789558962223,6.952789558962223,6.952789558962223,0.0,0.0,0.0,247.09799695757818
126,2023-07-12,240.70988505368587,218.5491211447649,271.86582781202173,240.70988505368587,240.70988505368587,6.403556996547526,6.403556996547526,6.403556996547526,6.403556996547526,6.403556996547526,6.403556996547526,0.0,0.0,0.0,247.1134420502334
127,2023-07-13,241.27456270875584,218.6969967810169,273.9560397276428,241.27456270875584,241.27456270875584,5.389365609297757,5.389365609297757,5.389365609297757,5.389365609297757,5.389365609297757,5.389365609297757,0.0,0.0,0.0,246.6639283180536
128,2023-07-14,241.56710373030668,218.5685909881156,277.0357987466058,241.56710373030668,241.56710373030668,5.867530937211737,5.867530937211737,5.867530937211737,5.867530937211737,5.867530937211737,5.867530937211737,0.0,0.0,0.0,247.43463466751842
129,2023-07-17,242.4447267949594,218.568837107808,276.0090000421138,242.4447267949594,242.4447267949594,4.858815854013018,4.858815854013018,4.858815854013018,4.858815854013018,4.858815854013018,4.858815854013018,0.0,0.0,0.0,247.3035426489724
130,2023-07-18,242.73726781651027,219.29866908529738,277.85573170792395,242.73726781651027,242.73726781651027,6.9527895589670985,6.9527895589670985,6.9527895589670985,6.9527895589670985,6.9527895589670985,6.9527895589670985,0.0,0.0,0.0,249.69005737547738
131,2023-07-19,243.02980883806117,220.48448797463845,278.1319261665383,243.02980883806117,243.02980883806117,6.403556996551761,6.403556996551761,6.403556996551761,6.403556996551761,6.403556996551761,6.403556996551761,0.0,0.0,0.0,249.43336583461294
132,2023-07-20,243.32234985961205,223.8645811624932,278.0133474881844,243.32234985961205,243.32234985961205,5.389365609302347,5.389365609302347,5.389365609302347,5.389365609302347,5.389365609302347,5.389365609302347,0.0,0.0,0.0,248.7117154689144
133,2023-07-21,243.61489088116292,221.80951594202517,277.91601243262915,243.61489088116292,243.61489088116292,5.86753093721062,5.86753093721062,5.86753093721062,5.86753093721062,5.86753093721062,5.86753093721062,0.0,0.0,0.0,249.48242181837355
134,2023-07-24,244.4925139458156,218.97706827240225,278.0023694791459,244.4925139458156,244.4925139458156,4.8588158539638195,4.8588158539638195,4.8588158539638195,4.8588158539638195,4.8588158539638195,4.8588158539638195,0.0,0.0,0.0,249.35132979977942
135,2023-07-25,244.78505496736648,224.45679166510152,281.5158668787252,244.78505496736648,244.78505496736648,6.95278955896153,6.95278955896153,6.95278955896153,6.95278955896153,6.95278955896153,6.95278955896153,0.0,0.0,0.0,251.73784452632802
136,2023-07-26,244.8318656430715,223.75079417853993,278.61684088846505,244.8318656430715,244.8318656430715,6.4035569965486205,6.4035569965486205,6.4035569965486205,6.4035569965486205,6.4035569965486205,6.4035569965486205,0.0,0.0,0.0,251.2354226396201
137,2023-07-27,244.87867631877648,221.93947752299545,279.71677674651323,244.87867631877648,244.87867631877648,5.389365609301989,5.389365609301989,5.389365609301989,5.389365609301989,5.389365609301989,5.389365609301989,0.0,0.0,0.0,250.26804192807847
138,2023-07-28,244.9254869944815,220.2105730573385,279.14559111076403,244.9254869944815,244.9254869944815,5.86753093719754,5.86753093719754,5.86753093719754,5.86753093719754,5.86753093719754,5.86753093719754,0.0,0.0,0.0,250.79301793167903
139,2023-07-31,245.06591902159653,219.91239377886387,278.9162854102091,245.06591902159653,245.06591902159653,4.858815853979118,4.858815853979118,4.858815853979118,4.858815853979118,4.858815853979118,4.858815853979118,0.0,0.0,0.0,249.92473487557564
140,2023-08-01,245.11272969730155,224.2338906650032,279.18625721799054,245.11272969730155,245.11272969730155,6.952789558966407,6.952789558966407,6.952789558966407,6.952789558966407,6.952789558966407,6.952789558966407,0.0,0.0,0.0,252.06551925626795
141,2023-08-02,245.15954037300654,223.55084154586393,279.840656385946,245.15954037300654,245.15954037300654,6.403556996551577,6.403556996551577,6.403556996551577,6.403556996551577,6.403556996551577,6.403556996551577,0.0,0.0,0.0,251.5630973695581
142,2023-08-03,245.20635104871153,221.48323398438447,279.73546043192493,245.20635104871153,245.20635104871153,5.3893656093115245,5.3893656093115245,5.3893656093115245,5.3893656093115245,5.3893656093115245,5.3893656093115245,0.0,0.0,0.0,250.59571665802304
143,2023-08-04,245.2531617244166,221.78197452414872,280.07076065129496,245.2531617244166,245.2531617244166,5.867530937241498,5.867530937241498,5.867530937241498,5.867530937241498,5.867530937241498,5.867530937241498,0.0,0.0,0.0,251.1206926616581
144,2023-08-07,244.98114471593695,222.32235953866882,279.71725801142367,244.98114471593695,244.98114471593695,4.858815853978655,4.858815853978655,4.858815853978655,4.858815853978655,4.858815853978655,4.858815853978655,0.0,0.0,0.0,249.8399605699156
145,2023-08-08,244.89047237977704,225.0683428073694,282.9614548450183,244.89047237977704,244.89047237977704,6.952789558960839,6.952789558960839,6.952789558960839,6.952789558960839,6.952789558960839,6.952789558960839,0.0,0.0,0.0,251.84326193873787
146,2023-08-09,244.79980004361718,223.88359667391492,278.7138708833642,244.79980004361718,244.79980004361718,6.403556996552762,6.403556996552762,6.403556996552762,6.403556996552762,6.403556996552762,6.403556996552762,0.0,0.0,0.0,251.20335704016995
147,2023-08-10,244.7091277074573,221.8560867049285,278.70162540273526,244.7091277074573,244.7091277074573,5.3893656093111675,5.3893656093111675,5.3893656093111675,5.3893656093111675,5.3893656093111675,5.3893656093111675,0.0,0.0,0.0,250.09849331676847
148,2023-08-11,244.6184553712974,221.33638193054034,280.7988584942709,244.6184553712974,244.6184553712974,5.86753093722842,5.86753093722842,5.86753093722842,5.86753093722842,5.86753093722842,5.86753093722842,0.0,0.0,0.0,250.4859863085258
149,2023-08-14,244.3464383628178,221.2658846782296,276.6032540652916,244.3464383628178,244.3464383628178,4.85881585400972,4.85881585400972,4.85881585400972,4.85881585400972,4.85881585400972,4.85881585400972,0.0,0.0,0.0,249.2052542168275
150,2023-08-15,244.25576602665788,221.66937951501495,280.0521105756789,244.25576602665788,244.25576602665788,6.952789558972841,6.952789558972841,6.952789558972841,6.952789558972841,6.952789558972841,6.952789558972841,0.0,0.0,0.0,251.20855558563073
151,2023-08-16,244.165093690498,221.35804666234588,279.41550022344126,244.165093690498,244.165093690498,6.4035569965557215,6.4035569965557215,6.4035569965557215,6.4035569965557215,6.4035569965557215,6.4035569965557215,0.0,0.0,0.0,250.56865068705372
152,2023-08-17,244.07442132892544,222.8731677853028,277.59308668330823,244.07442132892544,244.07442132892544,5.389365609310809,5.389365609310809,5.389365609310809,5.389365609310809,5.389365609310809,5.389365609310809,0.0,0.0,0.0,249.46378693823624
153,2023-08-18,243.9837489673529,222.40902062281563,278.6132781393513,243.9837489673529,243.9837489673529,5.8675309372273015,5.8675309372273015,5.8675309372273015,5.8675309372273015,5.8675309372273015,5.8675309372273015,0.0,0.0,0.0,249.85127990458022
154,2023-08-21,243.71173188263523,220.65977399264526,278.4655695768583,243.71173188263523,243.71173188263523,4.858815854009253,4.858815854009253,4.858815854009253,4.858815854009253,4.858815854009253,4.858815854009253,0.0,0.0,0.0,248.5705477366445
155,2023-08-22,243.6210595210627,222.19787514734148,279.4431501331844,243.6210595210627,243.6210595210627,6.952789558967274,6.952789558967274,6.952789558967274,6.952789558967274,6.952789558967274,6.952789558967274,0.0,0.0,0.0,250.57384908003
156,2023-08-23,243.53038715949015,222.0348111387577,279.67357266368276,243.53038715949015,243.53038715949015,6.403556996552581,6.403556996552581,6.403556996552581,6.403556996552581,6.403556996552581,6.403556996552581,0.0,0.0,0.0,249.93394415604274
157,2023-08-24,243.43971479791762,223.92857952019833,276.0449199311522,243.43971479791762,243.43971479791762,5.3893656093154005,5.3893656093154005,5.3893656093154005,5.3893656093154005,5.3893656093154005,5.3893656093154005,0.0,0.0,0.0,248.82908040723302
158,2023-08-25,243.34904243634503,221.71316052549525,276.01866621460147,243.34904243634503,243.34904243634503,5.867530937202261,5.867530937202261,5.867530937202261,5.867530937202261,5.867530937202261,5.867530937202261,0.0,0.0,0.0,249.2165733735473
159,2023-08-28,243.0770253516274,218.14414259508894,277.67804737174976,243.0770253516274,243.0770253516274,4.858815854008791,4.858815854008791,4.858815854008791,4.858815854008791,4.858815854008791,4.858815854008791,0.0,0.0,0.0,247.9358412056362
160,2023-08-29,242.98635298852238,221.41901843941804,278.57277209996454,242.98635298852238,242.98635298852238,6.952789558972149,6.952789558972149,6.952789558972149,6.952789558972149,6.952789558972149,6.952789558972149,0.0,0.0,0.0,249.93914254749453
161,2023-08-30,242.89568062541736,222.1569184310875,277.6297785529974,242.89568062541736,242.89568062541736,6.403556996552488,6.403556996552488,6.403556996552488,6.403556996552488,6.403556996552488,6.403556996552488,0.0,0.0,0.0,249.29923762196984
162,2023-08-31,242.80500826231236,217.8607890371105,278.0385186228001,242.80500826231236,242.80500826231236,5.38936560929597,5.38936560929597,5.38936560929597,5.38936560929597,5.38936560929597,5.38936560929597,0.0,0.0,0.0,248.19437387160832
163,2023-09-01,242.71433589920733,219.81208647287852,276.2074472032972,242.71433589920733,242.71433589920733,5.867530937201141,5.867530937201141,5.867530937201141,5.867530937201141,5.867530937201141,5.867530937201141,0.0,0.0,0.0,248.58186683640847
164,2023-09-05,242.35164644678724,221.29467212063398,275.03993121482716,242.35164644678724,242.35164644678724,6.9527895589737065,6.9527895589737065,6.9527895589737065,6.9527895589737065,6.9527895589737065,6.9527895589737065,0.0,0.0,0.0,249.30443600576095
165,2023-09-06,242.2609740836822,219.87192431979176,276.2815171088586,242.2609740836822,242.2609740836822,6.403556996552397,6.403556996552397,6.403556996552397,6.403556996552397,6.403556996552397,6.403556996552397,0.0,0.0,0.0,248.6645310802346
166,2023-09-07,242.1703017205772,218.25542458996222,274.83413317422134,242.1703017205772,242.1703017205772,5.389365609305505,5.389365609305505,5.389365609305505,5.389365609305505,5.389365609305505,5.389365609305505,0.0,0.0,0.0,247.55966732988273
167,2023-09-08,242.07962935747221,220.82100232105256,276.4916043029967,242.07962935747221,242.07962935747221,5.867530937200025,5.867530937200025,5.867530937200025,5.867530937200025,5.867530937200025,5.867530937200025,0.0,0.0,0.0,247.94716029467224
168,2023-09-11,241.80761218438118,217.99376751280857,274.8394628113771,241.80761218438118,241.80761218438118,4.8588158539591255,4.8588158539591255,4.8588158539591255,4.8588158539591255,4.8588158539591255,4.8588158539591255,0.0,0.0,0.0,246.6664280383403
169,2023-09-12,241.71693979335083,219.34252286355448,278.37177324125474,241.71693979335083,241.71693979335083,6.952789558978583,6.952789558978583,6.952789558978583,6.952789558978583,6.952789558978583,6.952789558978583,0.0,0.0,0.0,248.66972935232943
170,2023-09-13,241.6262674023205,218.94953385039554,276.2383916097753,241.6262674023205,241.6262674023205,6.403556996552306,6.403556996552306,6.403556996552306,6.403556996552306,6.403556996552306,6.403556996552306,0.0,0.0,0.0,248.02982439887282
171,2023-09-14,241.53559501129018,220.107280228423,275.0488859421926,241.53559501129018,241.53559501129018,5.3893656093051465,5.3893656093051465,5.3893656093051465,5.3893656093051465,5.3893656093051465,5.3893656093051465,0.0,0.0,0.0,246.92496062059533
172,2023-09-15,241.44492262025983,217.02376507745063,273.82094526143095,241.44492262025983,241.44492262025983,5.867530937186944,5.867530937186944,5.867530937186944,5.867530937186944,5.867530937186944,5.867530937186944,0.0,0.0,0.0,247.3124535574468
173,2023-09-18,241.1729054471688,218.08573459177208,274.4451422343371,241.1729054471688,241.1729054471688,4.858815853990191,4.858815853990191,4.858815853990191,4.858815853990191,4.858815853990191,4.858815853990191,0.0,0.0,0.0,246.031721301159
174,2023-09-19,241.08223305613848,220.05513368264417,273.81370454943385,241.08223305613848,241.08223305613848,6.952789558962575,6.952789558962575,6.952789558962575,6.952789558962575,6.952789558962575,6.952789558962575,0.0,0.0,0.0,248.03502261510104
175,2023-09-20,240.99156066510815,218.29574227364427,276.6210448301862,240.99156066510815,240.99156066510815,6.403556996549166,6.403556996549166,6.403556996549166,6.403556996549166,6.403556996549166,6.403556996549166,0.0,0.0,0.0,247.3951176616573
176,2023-09-21,240.90088825293913,218.84903902364206,275.6074607014123,240.90088825293913,240.90088825293913,5.3893656093097375,5.3893656093097375,5.3893656093097375,5.3893656093097375,5.3893656093097375,5.3893656093097375,0.0,0.0,0.0,246.29025386224887
177,2023-09-22,240.8102158407701,218.93040906310364,276.61726350700354,240.8102158407701,240.8102158407701,5.867530937230904,5.867530937230904,5.867530937230904,5.867530937230904,5.867530937230904,5.867530937230904,0.0,0.0,0.0,246.677746778001
178,2023-09-25,240.53819860426304,218.36431085243305,272.1287464574148,240.53819860426304,240.53819860426304,4.858815853989725,4.858815853989725,4.858815853989725,4.858815853989725,4.858815853989725,4.858815853989725,0.0,0.0,0.0,245.39701445825278
179,2023-09-26,240.44752619209405,217.41187607311178,275.4363817214138,240.44752619209405,240.44752619209405,6.952789558967448,6.952789558967448,6.952789558967448,6.952789558967448,6.952789558967448,6.952789558967448,0.0,0.0,0.0,247.4003157510615
180,2023-09-27,240.35685377992502,217.03736427185015,275.1548782104871,240.35685377992502,240.35685377992502,6.403556996553401,6.403556996553401,6.403556996553401,6.403556996553401,6.403556996553401,6.403556996553401,0.0,0.0,0.0,246.7604107764784
181,2023-09-28,240.266181367756,217.31629029875853,275.27798078394017,240.266181367756,240.266181367756,5.389365609314326,5.389365609314326,5.389365609314326,5.389365609314326,5.389365609314326,5.389365609314326,0.0,0.0,0.0,245.65554697707032
182,2023-09-29,240.175508955587,217.10164549312566,276.20680465854423,240.175508955587,240.175508955587,5.867530937205863,5.867530937205863,5.867530937205863,5.867530937205863,5.867530937205863,5.867530937205863,0.0,0.0,0.0,246.04303989279285
183,2023-10-02,239.90349171907994,215.99441814348782,273.01643333287745,239.90349171907994,239.90349171907994,4.858815854005026,4.858815854005026,4.858815854005026,4.858815854005026,4.858815854005026,4.858815854005026,0.0,0.0,0.0,244.76230757308497
184,2023-10-03,239.81281931235972,217.6773682282519,275.2842421164543,239.81281931235972,239.81281931235972,6.952789558972324,6.952789558972324,6.952789558972324,6.952789558972324,6.952789558972324,6.952789558972324,0.0,0.0,0.0,246.76560887133203
185,2023-10-04,239.7221469056395,217.41924369175362,275.0984544066975,239.7221469056395,239.7221469056395,6.403556996550258,6.403556996550258,6.403556996550258,6.403556996550258,6.403556996550258,6.403556996550258,0.0,0.0,0.0,246.12570390218977
186,2023-10-05,239.63147449891935,214.3609717687889,272.94549840147414,239.63147449891935,239.63147449891935,5.389365609318914,5.389365609318914,5.389365609318914,5.389365609318914,5.389365609318914,5.389365609318914,0.0,0.0,0.0,245.02084010823825
187,2023-10-06,239.54080209219913,215.90029127249616,273.7810655476183,239.54080209219913,239.54080209219913,5.867530937204744,5.867530937204744,5.867530937204744,5.867530937204744,5.867530937204744,5.867530937204744,0.0,0.0,0.0,245.40833302940388
188,2023-10-09,239.2687848720385,215.96967379382966,272.11982560847326,239.2687848720385,239.2687848720385,4.858815853955827,4.858815853955827,4.858815853955827,4.858815853955827,4.858815853955827,4.858815853955827,0.0,0.0,0.0,244.12760072599434
189,2023-10-10,239.17811246531832,218.14982745587517,276.9812478387767,239.17811246531832,239.17811246531832,6.952789558956314,6.952789558956314,6.952789558956314,6.952789558956314,6.952789558956314,6.952789558956314,0.0,0.0,0.0,246.13090202427463
190,2023-10-11,239.08744005859813,217.68083999273023,273.8452879224311,239.08744005859813,239.08744005859813,6.403556996553219,6.403556996553219,6.403556996553219,6.403556996553219,6.403556996553219,6.403556996553219,0.0,0.0,0.0,245.49099705515135
191,2023-10-12,238.99676765187792,217.20895315025456,272.5993859490981,238.99676765187792,238.99676765187792,5.38936560931856,5.38936560931856,5.38936560931856,5.38936560931856,5.38936560931856,5.38936560931856,0.0,0.0,0.0,244.38613326119648
192,2023-10-13,238.9060952593926,216.75098509416512,273.8659729712789,238.9060952593926,238.9060952593926,5.867530937248704,5.867530937248704,5.867530937248704,5.867530937248704,5.867530937248704,5.867530937248704,0.0,0.0,0.0,244.77362619664132
193,2023-10-16,238.63407808193662,215.718314467462,273.16345537195343,238.63407808193662,238.63407808193662,4.858815853971127,4.858815853971127,4.858815853971127,4.858815853971127,4.858815853971127,4.858815853971127,0.0,0.0,0.0,243.49289393590774
194,2023-10-17,238.5434056894513,218.15996310221362,274.1282548495133,238.5434056894513,238.5434056894513,6.9527895589611886,6.9527895589611886,6.9527895589611886,6.9527895589611886,6.9527895589611886,6.9527895589611886,0.0,0.0,0.0,245.4961952484125
195,2023-10-18,238.45273329696596,216.23109025179033,274.76508918513673,238.45273329696596,238.45273329696596,6.403556996550076,6.403556996550076,6.403556996550076,6.403556996550076,6.403556996550076,6.403556996550076,0.0,0.0,0.0,244.85629029351603
196,2023-10-19,238.36206090448064,214.38662622367823,273.3925762982418,238.36206090448064,238.36206090448064,5.389365609309019,5.389365609309019,5.389365609309019,5.389365609309019,5.389365609309019,5.389365609309019,0.0,0.0,0.0,243.75142651378965
197,2023-10-20,238.27138851199533,213.9618142988649,273.3268955966521,238.27138851199533,238.27138851199533,5.867530937247587,5.867530937247587,5.867530937247587,5.867530937247587,5.867530937247587,5.867530937247587,0.0,0.0,0.0,244.1389194492429
198,2023-10-23,237.99937133453932,214.2386569484368,272.5356983500826,237.99937133453932,237.99937133453932,4.858815853986427,4.858815853986427,4.858815853986427,4.858815853986427,4.858815853986427,4.858815853986427,0.0,0.0,0.0,242.85818718852573
199,2023-10-24,237.90869894205397,216.4040681724953,275.16404365582946,237.90869894205397,237.90869894205397,6.95278955897319,6.95278955897319,6.95278955897319,6.95278955897319,6.95278955897319,6.95278955897319,0.0,0.0,0.0,244.86148850102717
200,2023-10-25,237.81802697533905,218.012519005315,274.1420730007509,237.81802697533905,237.81802697533905,6.4035569965469366,6.4035569965469366,6.4035569965469366,6.4035569965469366,6.4035569965469366,6.4035569965469366,0.0,0.0,0.0,244.221583971886
201,2023-10-26,237.72735500862416,213.1773120649137,272.4967922212327,237.72735500862416,237.72735500862416,5.389365609308663,5.389365609308663,5.389365609308663,5.389365609308663,5.389365609308663,5.389365609308663,0.0,0.0,0.0,243.11672061793283
202,2023-10-27,237.6366830419092,215.61544913189337,272.3569810857747,237.6366830419092,237.6366830419092,5.867530937234505,5.867530937234505,5.867530937234505,5.867530937234505,5.867530937234505,5.867530937234505,0.0,0.0,0.0,243.5042139791437
203,2023-10-30,237.36466714176444,212.11832212732173,271.8409746175389,237.36466714176444,237.36466714176444,4.858815854001726,4.858815854001726,4.858815854001726,4.858815854001726,4.858815854001726,4.858815854001726,0.0,0.0,0.0,242.22348299576618
204,2023-10-31,237.27399517504955,214.09421102894464,274.70146662099586,237.27399517504955,237.27399517504955,6.952789558978066,6.952789558978066,6.952789558978066,6.952789558978066,6.952789558978066,6.952789558978066,0.0,0.0,0.0,244.2267847340276
205,2023-11-01,237.18332320833463,215.5197174285997,272.252570039222,237.18332320833463,237.18332320833463,6.403556996549893,6.403556996549893,6.403556996549893,6.403556996549893,6.403556996549893,6.403556996549893,0.0,0.0,0.0,243.58688020488452
206,2023-11-02,237.0926512416197,213.73025217962348,271.52255625580165,237.0926512416197,237.0926512416197,5.389365609318197,5.389365609318197,5.389365609318197,5.389365609318197,5.389365609318197,5.389365609318197,0.0,0.0,0.0,242.4820168509379
207,2023-11-03,237.00197927490478,213.87609728514272,271.145659461642,237.00197927490478,237.00197927490478,5.867530937221426,5.867530937221426,5.867530937221426,5.867530937221426,5.867530937221426,5.867530937221426,0.0,0.0,0.0,242.86951021212622
208,2023-11-06,236.72996337476002,211.83268960410967,270.43681961150645,236.72996337476002,236.72996337476002,4.858815854001263,4.858815854001263,4.858815854001263,4.858815854001263,4.858815854001263,4.858815854001263,0.0,0.0,0.0,241.58877922876127
209,2023-11-07,236.63929140804512,216.28030849603948,271.94296157661756,236.63929140804512,236.63929140804512,6.952789558972498,6.952789558972498,6.952789558972498,6.952789558972498,6.952789558972498,6.952789558972498,0.0,0.0,0.0,243.59208096701764
210,2023-11-08,236.5486194413302,213.4821644854294,271.809837215488,236.5486194413302,236.5486194413302,6.403556996546754,6.403556996546754,6.403556996546754,6.403556996546754,6.403556996546754,6.403556996546754,0.0,0.0,0.0,242.95217643787694
211,2023-11-09,236.45794747461528,214.45469688362547,270.02328726275226,236.45794747461528,236.45794747461528,5.3893656092987685,5.3893656092987685,5.3893656092987685,5.3893656092987685,5.3893656092987685,5.3893656092987685,0.0,0.0,0.0,241.84731308391406
212,2023-11-10,236.36727550790036,216.3969706392849,271.29819931998213,236.36727550790036,236.36727550790036,5.867530937208345,5.867530937208345,5.867530937208345,5.867530937208345,5.867530937208345,5.867530937208345,0.0,0.0,0.0,242.23480644510872
213,2023-11-13,236.0952596077556,211.15301314372383,269.6521142923423,236.0952596077556,236.0952596077556,4.858815854032326,4.858815854032326,4.858815854032326,4.858815854032326,4.858815854032326,4.858815854032326,0.0,0.0,0.0,240.9540754617879
214,2023-11-14,236.00458764104067,214.3974815584246,270.3230863478226,236.00458764104067,236.00458764104067,6.9527895589669315,6.9527895589669315,6.9527895589669315,6.9527895589669315,6.9527895589669315,6.9527895589669315,0.0,0.0,0.0,242.9573772000076
215,2023-11-15,235.91391567432578,212.83001296378242,269.2019851913761,235.91391567432578,235.91391567432578,6.403556996550988,6.403556996550988,6.403556996550988,6.403556996550988,6.403556996550988,6.403556996550988,0.0,0.0,0.0,242.31747267087675
216,2023-11-16,235.82324370761083,210.78785863098892,268.8187301084715,235.82324370761083,235.82324370761083,5.389365609303356,5.389365609303356,5.389365609303356,5.389365609303356,5.389365609303356,5.389365609303356,0.0,0.0,0.0,241.21260931691418
217,2023-11-17,235.73257174089593,214.94172600812396,271.61232764062987,235.73257174089593,235.73257174089593,5.867530937207228,5.867530937207228,5.867530937207228,5.867530937207228,5.867530937207228,5.867530937207228,0.0,0.0,0.0,241.60010267810316
218,2023-11-20,235.46055584075117,212.2495765205152,269.46766237060035,235.46055584075117,235.46055584075117,4.858815853967363,4.858815853967363,4.858815853967363,4.858815853967363,4.858815853967363,4.858815853967363,0.0,0.0,0.0,240.31937169471854
219,2023-11-21,235.36988387403625,213.93710414682965,271.24764541107976,235.36988387403625,235.36988387403625,6.952789558961364,6.952789558961364,6.952789558961364,6.952789558961364,6.952789558961364,6.952789558961364,0.0,0.0,0.0,242.32267343299762
220,2023-11-22,235.27921190732133,214.07066336082897,270.02028785926825,235.27921190732133,235.27921190732133,6.403556996550898,6.403556996550898,6.403556996550898,6.403556996550898,6.403556996550898,6.403556996550898,0.0,0.0,0.0,241.68276890387222
221,2023-11-24,235.0978679738915,212.00546013304717,267.04740536538156,235.0978679738915,235.0978679738915,5.867530937182187,5.867530937182187,5.867530937182187,5.867530937182187,5.867530937182187,5.867530937182187,0.0,0.0,0.0,240.9653989110737
222,2023-11-27,234.82585207374674,212.22670965199268,270.7010878214639,234.82585207374674,234.82585207374674,4.858815853982662,4.858815853982662,4.858815853982662,4.858815853982662,4.858815853982662,4.858815853982662,0.0,0.0,0.0,239.6846679277294
223,2023-11-28,234.73518010703182,211.5162722829703,271.38653355547825,234.73518010703182,234.73518010703182,6.9527895589662405,6.9527895589662405,6.9527895589662405,6.9527895589662405,6.9527895589662405,6.9527895589662405,0.0,0.0,0.0,241.68796966599805
224,2023-11-29,234.6445081403169,214.0259397750553,272.2243893526464,234.6445081403169,234.6445081403169,6.403556996550805,6.403556996550805,6.403556996550805,6.403556996550805,6.403556996550805,6.403556996550805,0.0,0.0,0.0,241.0480651368677
225,2023-11-30,234.55383617360198,210.65249418870383,269.7676804513867,234.55383617360198,234.55383617360198,5.3893656093026445,5.3893656093026445,5.3893656093026445,5.3893656093026445,5.3893656093026445,5.3893656093026445,0.0,0.0,0.0,239.94320178290462
226,2023-12-01,234.46316420688706,211.63075078336595,266.75289425692677,234.46316420688706,234.46316420688706,5.867530937238109,5.867530937238109,5.867530937238109,5.867530937238109,5.867530937238109,5.867530937238109,0.0,0.0,0.0,240.33069514412517
227,2023-12-04,234.19114830674232,211.62165042976017,268.7257313392739,234.19114830674232,234.19114830674232,4.858815853982199,4.858815853982199,4.858815853982199,4.858815853982199,4.858815853982199,4.858815853982199,0.0,0.0,0.0,239.04996416072453
228,2023-12-05,234.10047634002737,212.46323178788035,269.5496341845204,234.10047634002737,234.10047634002737,6.952789558950234,6.952789558950234,6.952789558950234,6.952789558950234,6.952789558950234,6.952789558950234,0.0,0.0,0.0,241.0532658989776
